Gene name	NCBI gene ID	UniProtKB Gene Name ID	UniProtKB Gene Name symbol
Plxna4os3			
Gm13531			
Gm12819			
Rax	19434	O35602	Rax
Rax	19434	A0A494B9Q2	Rax
Rax	19434	A0A494BB35	Rax
Gm12821			
Plxna4	243743	Q80UG2	Plxna4
Gm13532			
A730060N03Rik			
Ptges2	96979	Q8BWM0	Ptges2
Ptges2	96979	A0A0A6YWP8	Ptges2
Gm14062			
Cacng2	12300	O88602	Cacng2
Cacng2	12300	Q3ZB20	Cacng2
Esx1	13984	O88933	Esx1
Esx1	13984	A2AG22	Esx1
Esx1	13984	G3UXJ1	Esx1
Gm37867			
Gm37924			
Gm16098			
Obox4-ps19			
Gm28716			
Vmn1r155	667530	D3YTY1	Vmn1r107
Obox4-ps20			
Gm4785			
Gm37591			
Gm28567			
Gm2030	100039065	D3Z7C4	Gm2030
Gm29564		A0A087WP44	Gm28897
AW822252			
Gm28568			
Gm9850			
Olfr1048	259016	Q7TR78	Olfr1048
Olfr1048	259016	Q8VGS2	Olfr1048
Gm29147			
Gm13178	546849	B1AVU7	Gm13178
Rps19-ps8			
Zfp606	67370	Q69Z88	Zfp606
Zfp606	67370	Q7TSV0	Zfp606
Zfp606	67370	Q2TAX9	Zfp606
Zfp606	67370	F7BZQ2	Zfp606
Gm29146			
Gm13533			
Plekha2	83436	Q9ERS5	Plekha2
Plekha2	83436	F8WIK5	Plekha2
Plekha2	83436	D3Z3L8	Plekha2
Gm28663			
Gm33594			
Plppr1	272031	Q8BFZ2	Plppr1
Vmn1r-ps80			
Gm13413			
Gm8693	667543	E9PW18	Gm8693
Gm28664			
Mlf2	30853	Q99KX1	Mlf2
Mlf2	30853	Q3UNV7	Mlf2
Mlf2	30853	A0A0N4SVX3	Mlf2
Mlf2	30853	A0A0N4SVM2	Mlf2
Gm2987			
Gm15532			
Mia3	338366	J3KMH5	Mia3
4930502E18Rik	75013	Q14BQ3	4930502E18Rik
4930540M05Rik			
Gm28588			
Obox4-ps21			
Txnrd3	232223		
Gm29149			
Frmd6	319710	Q8C0V9	Frmd6
Gm28717			
Gm14352			
Gm29148			
Gm28718			
Gm18774			
0610031O16Rik			
Gm18799			
Obox4-ps22			
CAAA01093181.1			
Gm29145			
Mpp6	56524	Q9JLB0	Mpp6
Mpp6	56524	Q3UN60	Mpp6
Mpp6	56524	B9EHZ5	Mpp6
Mpp6	56524	E9PWC5	Mpp6
Mpp6	56524	E9Q2R8	Mpp6
Gm29144			
Aqp3	11828	Q8R2N1	Aqp3
Gm28817			
Rps12-ps14			
Gm18061			
4930579F01Rik	67741	E9Q3L6	4930579F01Rik
4930579F01Rik	67741	A0A0G2JEX5	4930579F01Rik
Gm28816			
Gm17522			
Gm1527	385263	Q3V0P3	Gm1527
CR974488.1			
Gm19195			
Gm37329			
Gm12500			
Gm9266			
Zfyve21	68520	Q8VCM3	Zfyve21
Zfyve21	68520	A0A1Y7VIQ0	Zfyve21
Zfyve21	68520	A0A1Y7VNH4	Zfyve21
Zfyve21	68520	A0A1Y7VLE1	Zfyve21
Gm38148			
Astx4d			
Gm37180			
Gm19938			
Cdc42bpg	240505	Q80UW5	Cdc42bpg
Ampd2	109674	Q9DBT5	Ampd2
Ampd2	109674	A2AE27	Ampd2
Xkr4	497097	Q5GH67	Xkr4
Rps12-ps16			
1810012K16Rik			
Gm48264			
Gm9294			
Gm46317			
Gm8556			
BX119993.1			
Sdad1	231452	A0A0R4J0B7	Sdad1
Sdad1	231452	A0A0J9YV20	Sdad1
Sdad1	231452	A0A0J9YU58	Sdad1
Gm1992			
Pum2	80913	Q80U58	Pum2
Pum2	80913	E9Q0P1	Pum2
Pum2	80913	Q3UR91	Pum2
Pum2	80913	Q3TQ29	Pum2
Pum2	80913	E9PW51	Pum2
Pum2	80913	E9Q4Q6	Pum2
Pum2	80913	E9Q765	Pum2
Gm18956			
Gm45452			
Vmn2r-ps12			
Gm37363			
Gm7341			
Atp5g1	11951	Q9CR84	Atp5mc1
Gm48826			
Vmn2r7	319217	E9PYL5	Vmn2r7
Vmn2r7	319217	E9PZ74	Vmn2r7
Gm37686			
Adgrg4	236798	B7ZCC9	Adgrg4
Adgrg4	236798	Q80T58	Adgrg4
Adgrg4	236798	Q3UNS7	Adgrg4
Adgrg4	236798	B7ZCD1	Adgrg4
Snrnp27	66618	Q8K194	Snrnp27
Gm6009			
Gm45925			
Olfr1322	257978	Q7TQW3	Olfr1322
Gm11307			
Gm48827			
Gm48828			
Btbd35f11	668958	A2BFZ7	Btbd35f9
Gm37339			
Gm13990			
Gm28303			
Gm45453			
Obox4-ps23			
Vmn1r-ps111			
Gm4498	100043523	K9J7G4	Gm4498
Gm11309			
Gm28304			
Gm8113		E0CXS8	Gm8113
Gm46355			
Gm29162			
Gm4567	100043645	Q3UTA8	Gm4567
Rpl36-ps10			
Gm18049			
Gm49036			
Gm16212			
Gm28824			
Gm5890		A0A140LI04	Gm5890
4930478E11Rik			
Mrip-ps			
Tomt	791260	A1Y9I9	Tomt
Olfr429	258717	Q7TRW1	Olfr429
Gm14353			
Tmem159	233806	Q922Z1	Tmem159
Gm7434			
Gm5384			
Gm45117			
Ctla2a	13024	P12399	Ctla2a
Ctla2a	13024	A0A286YCS9	Ctla2a
Gm15033			
Gm18468			
Gm45118			
Ppp1r14c	76142	Q8R4S0	Ppp1r14c
Ppp1r14c	76142	A0A1L1SRZ2	Ppp1r14c
Gm28081			
Olfr428-ps1			
Fam20b	215015	Q8VCS3	Fam20b
Gm9550			
Gm26939			
Gm10457			
1700013H16Rik	75514	Q9DAC5	1700013H16Rik
Rab19	19331	P35294	Rab19
Gm47220			
Gm18713			
Gm47223			
Gm28080			
Traf1	22029	P39428	Traf1
Traf1	22029	A0A0J9YUH9	Traf1
Olfr427	259162	E9Q7E7	Olfr427
Gm47222			
Vmn2r-ps11			
Krt33b	16671	Q61897	Krt33b
Gm47221			
Gm21524	108168600		
Rps6kl1	238323	Q8R2S1	Rps6kl1
Rps6kl1	238323	A0A217FL57	Rps6kl1
Hbs1l	56422	Q69ZS7	Hbs1l
Hbs1l	56422	Q3TGM7	Hbs1l
Hbs1l	56422	L7N209	Hbs1l
Hbs1l	56422	A0A1W2P833	Hbs1l
Hbs1l	56422	J3KMK0	Hbs1l
Hbs1l	56422	A0A1W2P6V8	Hbs1l
Igkv12-49			
Ang5	11730	Q5GAN1	Ang5
Ang5	503844	Q5GAN1	Ang5
Gm18455			
2900092C05Rik	73090	Q5I0V9	2900092C05Rik
Stac2	217154	Q8R1B0	Stac2
Tll2	24087	Q9WVM6	Tll2
Tll2	24087	E9Q5B9	Tll2
Igkv5-48		P01642	Gm10881
Igkv5-48		A0A140T8N2	Igkv5-48
Gm4501			
Gm37417			
Gm4133	100042964	K9J7G6	Gm4133
Folr1	14275	P35846	Folr1
Folr1	14275	Q9R223	Folr1
Folr1	14275	A0A0R4J1Q2	Folr1
Folr1	14275	D3Z711	Folr1
Folr1	14275	E9PYD9	Folr1
Folr1	14275	E9Q543	Folr1
Folr1	14275	E9PXL5	Folr1
Folr1	14275	E9Q3D3	Folr1
Folr1	14275	E9PXB5	Folr1
Ear-ps7			
Hepacam2	101202	Q4VAH7	Hepacam2
Hepacam2	101202	V9GX19	Hepacam2
Hepacam2	101202	A0A0J9YTS9	Hepacam2
Igkv12-47			
Gm47823			
Gm6070			
Dhh	13363	Q61488	Dhh
Dhh	13363	Q544P6	Dhh
Dhh	13363	A0A2R8VI43	Dhh
Olfr231	404222	E9Q0M4	Olfr231
Vmn1r-ps79			
Gm12261			
Vmn1r157	667551	E9Q069	Vmn1r157
Gm26795			
Mrpl48-ps			
Ighv1-24		A0A075B5U9	Ighv1-24
Ighv1-24		A0A0A6YY24	Ighv1-24
Vmn1r207-ps	432735	A0A494BA14	Vmn1r207-ps
Ighv1-25			
Ifna12	242519	Q80SS5	Ifna12
Gm7002			
Gm49087			
Gm6025			
Tomm5	68512	B1AXP6	Tomm5
Tomm5	666377	B1AXP6	Tomm5
Olfr848-ps1			
Gm12148			
Ear-ps10			
Zfp36l3	333473	Q5ISE2	Zfp36l3
Gm12453			
Olfr223	258421	Q8VF69	Olfr223
Gm15877			
Klra5	16636	Q60652	Klra5
Klra5	16636	Q548A2	Klra5
Klra5	16636	F7CLL3	Klra5
Ang6	630952	Q5GAN0	Ang6
Gm9472			
Olfr849	258520	Q8VFF6	Olfr849
Enpp1	18605	G3X9S2	Enpp1
Enpp1	18605	A0A0R4J1Q7	Enpp1
Enpp1	18605	E9QQ26	Enpp1
Bbs10	71769	Q9DBI2	Bbs10
Rbpj-ps1			
Gm8194			
Chst7	60322	Q9EP78	Chst7
Gm14593			
Sdc2	15529	P43407	Sdc2
Gm45487			
Olfr850	258516	Q7TRG1	Olfr850
Olfr850	258516	Q8VFF2	Olfr850
Gm45486			
Chst9	71367	Q76EC5	Chst9
Chst9	71367	D6RCI1	Chst9
Igkv12-46		A0A140T8P6	Igkv12-46
4930421P07Rik			
1700025F22Rik	69416	Q6P8I0	1700025F22Rik
1700025F22Rik	69416	Q9D9Y7	1700025F22Rik
Astx3			
Gm40761			
Gm12601			
Olfr851	258907	Q7TRG0	Olfr851
Gm5027			
Vmn1r-ps112			
Gm14957			
Gm45475			
Gm14971			
4930560O18Rik			
Olfr852-ps1			
Igkv5-45		A0A0B4J1J1	Igkv5-45
Gm5728	435949	K7N6J2	Gm5728
Vmn2r53	637908	A0A3B2W7B9	Vmn2r53
Vmn2r53	637908	A0A3B2W4A7	Vmn2r53
Vmn2r53	637908	L7N473	Vmn2r53
Zwint	52696	Q9CQU5	Zwint
Zwint	52696	A0A1W2P7M1	Zwint
Olfr459	258569	Q924H8	Olfr459
Taf1a	21339	J3KMG9	Taf1a
Taf1a	21339	A0A0A6YXZ8	Taf1a
C1qb	12260	P14106	C1qb
Gm6368			
Gm10036			
Gm11696			
Gm11631			
Gm7933			
Gm5762			
Gm7464			
Gm49968			
Gm6277			
Gm6373			
Gm15773			
Olfr1049	259018	A2ARZ0	Olfr1049
Gm48829			
Rhebl1	69159	Q9D8T3	Rhebl1
Rhebl1	69159	A0A2R8VHI9	Rhebl1
Rhebl1	69159	A0A2R8VHI8	Rhebl1
Rhebl1	69159	A0A2R8VHE7	Rhebl1
Rhebl1	69159	A0A2R8VHL6	Rhebl1
Gm20808	108168606		
Olfr424	258716	E9Q0Q2	Olfr424
Maged1	94275	Q9QYH6	Maged1
Gm38070			
Gm28587			
1700110I01Rik			
Cables1	63955	Q9ESJ1	Cables1
Cables1	63955	Q3U148	Cables1
Acnat2	209186	Q8BGG9	Acnat2
Acnat2	209186	A2BH60	Acnat2
Gm6129			
Gm28079		A0A087WNV3	Gm33815
Gm28079		A0A087WP82	Gm28079
Gm28079		A0A087WNU4	Gm28079
Kdm5c	20591	P41230	Kdm5c
Kdm5c	20591	F7BXT3	Kdm5c
Gm20806	70009	Q9D9T3	Gm20806
Gm20806	100039574	Q9D9T3	Gm20806
Gm20806	100040429	Q9D9T3	Gm20806
Gm20806	100042268	Q9D9T3	Gm20806
Gm20806	100042475	Q9D9T3	Gm20806
Gm20806	100861821	Q9D9T3	Gm20806
Gm20806	108168537	Q9D9T3	Gm20806
Gm20806	108168538	Q9D9T3	Gm20806
Gm20806	108168539	Q9D9T3	Gm20806
Gm20806	108168540	Q9D9T3	Gm20806
Gm20806	108168541	Q9D9T3	Gm20806
Gm20806	108168542	Q9D9T3	Gm20806
Gm20806	108168543	Q9D9T3	Gm20806
Gm20806	108168544	Q9D9T3	Gm20806
Gm20806	108168546	Q9D9T3	Gm20806
Gm20806	108168549	Q9D9T3	Gm20806
Gm20806	108168550	Q9D9T3	Gm20806
Gm20806	108168556	Q9D9T3	Gm20806
Gm20806	108168561	Q9D9T3	Gm20806
Gm20806	108168562	Q9D9T3	Gm20806
Gm20806	108168563	Q9D9T3	Gm20806
Gm20806	108168597	Q9D9T3	Gm20806
Gm20806	108168620	Q9D9T3	Gm20806
Gm20806	108168665	Q9D9T3	Gm20806
Il1r1	16177	P13504	Il1r1
Il1r1	16177	Q8C833	Il1r1
Il1r1	16177	Q32MH0	Il1r1
Gna13	14674	P27601	Gna13
Gna13	14674	Q9D034	Gna13
Ighv1-26		A0A075B5V0	Ighv1-26
Gm4835			
AU018091	245128	E9PWS4	AU018091
AU018091	245128	A0A0N4SUR9	AU018091
Alpk3	116904	D3YUT2	Alpk3
Gm50198			
Gm19918			
Gm47120			
Gm8964			
Gm5886			
Gm28815			
Gm37986			
Ighv1-27			
Gm28814			
A330032B11Rik			
Gm38238			
Gm28813			
Gm40909			
Gm14743	236874	A2BHD2	Gm14743
1700096J18Rik			
Gm12814			
Lap3	66988	Q9CPY7	Lap3
Lap3	66988	A0A0G2JEM7	Lap3
Id3	15903	P41133	Id3
Id3	15903	Q545W1	Id3
Gm20919	108168610		
Skint2	329919	A7XUX6	Skint2
Skint2	329919	B2ZEZ5	Skint2
Skint2	329919	M9MMJ5	Skint2
Dbpht2	386753		
Olfr546-ps1			
Mrps31	57312	Q61733	Mrps31
Olfr853	258908	Q8VGG6	Olfr853
Rerg	232441	Q8R367	Rerg
Rerg	232441	A0A0N4SUU2	Rerg
Rerg	232441	E9PUF8	Rerg
Rerg	232441	A0A0N4SV09	Rerg
Gm12451			
Olfr547	259083	E9PXN3	Olfr547
Gm11411			
Pgf	18654	P49764	Pgf
Pgf	18654	A0A1Y7VIW3	Pgf
Pgf	18654	Q544A5	Pgf
Slc28a2	269346	O88627	Slc28a2
Gm11412			
Olfr854	258515	Q8VFF1	Olfr854
Olfr854	258515	Q7TRF9	Olfr854
Olfr548-ps1		A0A1B0GSG0	Olfr548-ps1
Olfr548-ps1		A0A140LJ18	Olfr548-ps1
Gm29228			
Gm44060			
Prim2	19076	P33610	Prim2
Gm8749			
Olfr549	259105	E9Q542	Olfr549
2010001A14Rik			
Platr32			
Gm15854	667764		
Tmem214	68796	Q8BM55	Tmem214
Tmem214	68796	D3Z6S1	Tmem214
Ighv1-28			
L3mbtl2	214669	P59178	L3mbtl2
L3mbtl2	214669	Q80XB1	L3mbtl2
L3mbtl2	214669	Q80XB0	L3mbtl2
L3mbtl2	214669	G3UY70	L3mbtl2
Ppp1r13b	21981	Q62415	Ppp1r13b
Ppp1r13b	21981	A0A1Y7VJH3	Ppp1r13b
Notch1	18128	Q01705	Notch1
Notch1	18128	A2AIX5	Notch1
Vmn2r54	666085	A0A3B2W422	Vmn2r54
Vmn2r54	666085	K7N649	Vmn2r54
Fam171a1	269233	A2ATL1	Fam171a1
Fam171a1	269233	A2ATK9	Fam171a1
Fam171a1	269233	A2ATL0	Fam171a1
Fam171a1	269233	A2ATK8	Fam171a1
Gm36758			
Socs2	216233	O35717	Socs2
Socs2	216233	Q548Q7	Socs2
Socs2	216233	D3Z441	Socs2
Socs2	216233	D3YZ26	Socs2
Socs2	216233	D3Z355	Socs2
Gm12914			
Taf1	270627	B1Q2W7	Taf1
Taf1	270627	D3YZK4	Taf1
Taf1	270627	S4R1B9	Taf1
Car4	12351	Q64444	Ca4
Car4	12351	D6RCZ3	Car4
AC139131.1			
Slc27a3	26568	G3X8Y7	Slc27a3
4930480E11Rik	74910	Q0VG34	4930480E11Rik
Gm11264			
Gm5860			
Gm37930			
Ccndbp1	17151	Q3TVC7	Ccndbp1
Ccndbp1	17151	A0A0R4J177	Ccndbp1
Gm37618			
Gm16230			
Gm17813			
Gm16229			
Rars2	109093	Q3U186	Rars2
Rars2	109093	A2AT41	Rars2
Nab2	17937	Q61127	Nab2
Nab2	17937	Q3TYF1	Nab2
Nab2	17937	D3Z292	Nab2
Nab2	17937	D3Z008	Nab2
Fam160b1	226252	Q8CDM8	Fam160b1
Fam160b1	226252	A0A494B8X9	Fam160b1
Vmn1r100	100043536	Q9EPS5	Vmn1r148
Il12a	16159	P43431	Il12a
Il12a	16159	Q549G3	Il12a
Il12a	16159	F8WI71	Il12a
Zfp182	319535	A2AE18	Zfp182
Zfp182	319535	A2AE19	Zfp182
Gm47508			
Col10a1	12813	Q05306	Col10a1
Gm37759			
Vmn1r101	100042968	E9Q365	Vmn1r101
Gm37014			
Psmd8	57296	Q9CX56	Psmd8
Psmd8	57296	Q9CPS5	Psmd8
Psmd8	57296	Q3TG45	Psmd8
Gm45416			
Gm49391		A0A286YDF0	Gm49391
Gm49391		A0A286YD17	Gm49391
Cacna1s	12292	F8VQE0	Cacna1s
Cacna1s	12292	E9Q7B5	Cacna1s
Cacna1s	12292	E9QPX8	Cacna1s
Cacna1s	12292	F7CNJ1	Cacna1s
C87499	381590	Q3UX49	C87499
C87499	381590	B1AWY9	C87499
C87499	381590	B1AWZ0	C87499
C87499	381590	S4R292	C87499
C87499	381590	S4R2Q0	C87499
Ppfibp2	19024	G3X957	Ppfibp2
Ppfibp2	19024	A0A140LJ14	Ppfibp2
Ppfibp2	19024	A0A140LIN3	Ppfibp2
Chid1	68038	Q922Q9	Chid1
Chid1	68038	A0A0R4J242	Chid1
Chid1	68038	D3YWG2	Chid1
Chid1	68038	A0A0R4J058	Chid1
Chid1	68038	A0A1B0GSH5	Chid1
Zeb2	24136	Q9R0G7	Zeb2
Zeb2	24136	A0A0J9YV01	Zeb2
Zeb2	24136	A0A0J9YV93	Zeb2
Zeb2	24136	A0A0J9YU94	Zeb2
Zeb2	24136	H3BKH5	Zeb2
Zeb2	24136	A0A0J9YUE5	Zeb2
Zeb2	24136	A0A0J9YU28	Zeb2
Zeb2	24136	A0A0M3HEP2	Zeb2
Zeb2	24136	F6X889	Zeb2
Zeb2	24136	A0A0J9YUY9	Zeb2
Zeb2	24136	A0A0J9YVF6	Zeb2
Zeb2	24136	H9H9S3	Zeb2
Zeb2	24136	H3BKR1	Zeb2
Zeb2	24136	A0A0J9YTT5	Zeb2
Gm47512			
Gm49393			
Nt5dc1	319638	Q8C5P5	Nt5dc1
Nt5dc1	319638	Q05AG7	Nt5dc1
Nt5dc1	319638	E9QN01	Nt5dc1
Nt5dc1	319638	A0A1L1ST06	Nt5dc1
4930480K02Rik			
Gm44590			
Gm15428			
Slc26a9	320718	A0A0R4J0F7	Slc26a9
Slc26a9	320718	D3Z1A3	Slc26a9
Slc26a9	320718	A0A087WSS7	Slc26a9
Gm17980			
Gm42823			
1700006A11Rik	71824	B9EHI3	1700006A11Rik
1700006A11Rik	71824	A0A0G2JFV6	1700006A11Rik
Gm49392		A0A286YDU1	Gm49392
Gdpd4	233537	Q3TT99	Gdpd4
Tmem216	68642	Q9CQC4	Tmem216
Cat	12359	P24270	Cat
Cat	12359	A2AL20	Cat
Ctla2b	13025	P12400	Ctla2b
Ctla2b	13025	A0A286YE78	Ctla2b
Ctla2b	13025	A0A0R4J245	Ctla2b
Ighv1-29			
Gm14086			
Emc3	66087	Q99KI3	Emc3
Gm48476			
Zbed4	223773	Q80WQ9	Zbed4
Gm43116			
Olfr225	257886	A0A1L1SQW2	Olfr225
Olfr225	257886	E9PWF9	Olfr225
Sgms2	74442	Q9D4B1	Sgms2
Sgms2	74442	D3YVS9	Sgms2
Gm20917	100042428	Q62457	Gm20917
Gm20917	108168609	Q62457	Gm20917
Vmn2r-ps13			
Ifna13	230396	Q80SU4	Ifna13
4930535E02Rik			
Aco1	11428	P28271	Aco1
Nemp1	210035	Q6ZQE4	Nemp1
Nemp1	210035	Q8K2N3	Nemp1
Nemp1	210035	E9Q6Z3	Nemp1
Klra6	16637	Q60653	Klra6
Gm45216			
Msn	17698	P26041	Msn
Gm50270			
Rhoay-ps3			
Lsm3	67678	P62311	Lsm3
Gm16235			
Mettl2	52686	Q8BMK1	Mettl2
B230217O12Rik			
5930435M05Rik			
Gm50076			
Lamtor1	66508	Q9CQ22	Lamtor1
Lamtor1	66508	A0A0A6YX02	Lamtor1
Gm3375			
A530021J07Rik			
Nphs1	54631	Q9QZS7	Nphs1
Olfr780	258281	Q8VEU0	Olfr780
Dram1	71712	Q9DC58	Dram1
Dram1	71712	D6RJL8	Dram1
Dram1	71712	D3Z5R7	Dram1
Gm15040			
Ldhc	16833	P00342	Ldhc
Ldhc	16833	Q548Z6	Ldhc
Ldhc	16833	D3YZE4	Ldhc
Ldhc	16833	A0A1B0GSR2	Ldhc
Ldhc	16833	A0A1B0GRE9	Ldhc
Ldhc	16833	D3YVR7	Ldhc
Gm14360			
Gm15041			
Gm14361			
Gm8036			
Gm12817			
Tmco5	67356	Q9D9D5	Tmco5a
Tmco5	67356	Z4YLS6	Tmco5
Tmco5	67356	A0A0R4J1W9	Tmco5
Tmem68	72098	Q9D850	Tmem68
Tmem68	72098	A8Y5P2	Tmem68
Skint10	230613	A7TZG1	Skint10
Skint10	230613	Q8CA07	Skint10
Cpsf7	269061	Q8BTV2	Cpsf7
Cpsf7	269061	A0A494BBL0	Cpsf7
Cpsf7	269061	A0A494B9T0	Cpsf7
Srp68	217337	Q8BMA6	Srp68
Srp68	217337	A2AAN2	Srp68
Tsen15	66637	G3X8S8	Tsen15
Tsen15	66637	E0CY96	Tsen15
Gm13744			
Gm14749			
Gm28520			
Vmn1r-ps25			
Gnptab	432486	Q69ZN6	Gnptab
Gnptab	432486	D3YXC6	Gnptab
Gnptab	432486	D3Z1C3	Gnptab
Gnptab	432486	D6RJ30	Gnptab
Anapc15	75430	P60007	Anapc15
Anapc15	75430	H3BIU1	Anapc15
Anapc15	75430	G5E8M3	Anapc15
Anapc15	75430	A0A1B0GRU6	Anapc15
Anapc15	75430	E9Q0Y1	Anapc15
Anapc15	75430	A0A1B0GR24	Anapc15
Prdm14	383491	E9Q3T6	Prdm14
Vmn1r40	113855	Q9EQ46	Vmn1r40
Vmn1r40	113855	A0A2I3BPH4	Vmn1r40
Gm6785			
Gm28302			
Gm47326			
Gm2956		E9PVJ0	Gm2956
Gm2956		E9PZI7	Gm2956
Ighv1-30			
Tfcp2l1	81879	Q3UNW5	Tfcp2l1
Snorc	73234	Q9CXL7	Snorc
Snorc	73234	A0A0A7EP66	Snorc
Endod1	71946	Q8C522	Endod1
Endod1	71946	A0A1L1SSA0	Endod1
Ermn	77767	Q5EBJ4	Ermn
E2f2	242705	P56931	E2f2
Gm11877			
Cngb3	30952	Q9JJZ9	Cngb3
Gm12985			
Gm12977			
Nup35	69482	Q8R4R6	Nup35
Nup35	69482	A2ATJ2	Nup35
4930486L24Rik	214639		
Gm17223			
Gm45930			
Gm11620			
Rps6ka1	20111	P18653	Rps6ka1
Rps6ka1	20111	Q505N6	Rps6ka1
Rps6ka1	20111	F6RQA2	Rps6ka1
Rps6ka1	20111	G3UZI3	Rps6ka1
Rps6ka1	20111	E9PWV3	Rps6ka1
Rps6ka1	20111	F6Q8A4	Rps6ka1
Gm45215			
Galnt5	241391	Q8C102	Galnt5
Gm45218			
Gm13380			
Gm45217			
Slc30a1	22782	Q60738	Slc30a1
Slc30a1	22782	Q3UM63	Slc30a1
Slc30a1	22782	F6TRQ3	Slc30a1
Arhgap21	71435	B7ZCJ1	Arhgap21
Arhgap21	71435	G3UWM5	Arhgap21
Arhgap21	71435	B7ZCJ0	Arhgap21
Arhgap21	71435	A0A0A0MQE8	Arhgap21
Arhgap21	71435	A2BHQ2	Arhgap21
Arhgap21	71435	G3UX38	Arhgap21
Arhgap21	71435	F6WQR2	Arhgap21
5330417H12Rik			
4930455C13Rik			
Gucy2f	245650	Q5SDA5	Gucy2f
Cyb5r2	320635	Q3KNK3	Cyb5r2
Stat6	20852	P52633	Stat6
Stat6	20852	D3YU28	Stat6
Gm21777			
1700034H15Rik			
Gm46339	108167986		
Gm28421			
Gm28866			
Gm28420			
Gm28423			
Obox3-ps5			
Olfr1348	258915	Q8VGH3	Olfr1348
Olfr1348	258915	A0A140LJG5	Olfr1348
Olfr1348	258915	A0A140LIL8	Olfr1348
Olfr1348	258915	A0A140LIK2	Olfr1348
Olfr1348	258915	A0A140LIG4	Olfr1348
Olfr1348	258915	F6VB59	Olfr1348
Olfr1348	258915	A0A140LI03	Olfr1348
Gm28882			
Gm28422			
Gm28405			
Ric8b	237422	Q80XE1	Ric8b
Ric8b	237422	A0A1L1SQ47	Ric8b
Sdhaf2	66072	Q8C6I2	Sdhaf2
Sdhaf2	66072	A0A494B8X4	Sdhaf2
Sdhaf2	66072	A0A494BB88	Sdhaf2
Sdhaf2	66072	A0A494B9B9	Sdhaf2
Spaca5	278203	A2AE20	Spaca5
Spaca5	278203	A0A077S1H9	Spaca5
Wdr81	192652	Q5ND34	Wdr81
Gm13568			
Gm2005			
0610009E02Rik			
Gm43599			
Iyd	70337	Q9DCX8	Iyd
Obox4-ps24			
Gm21792			
Gm20916	100042417	J3QJX2	Gm21477
Gm20916	100042417	A0A087WRK1	Gm20850
Gm20916	100861691	J3QJX2	Gm21477
Gm20916	100861691	A0A087WRK1	Gm20850
Gm28406			
Gm43808			
Bambi-ps1			
Gm28978			
Gtpbp4-ps5			
Brs3	12209	O54798	Brs3
Obox4-ps25			
Kap	16483	P61110	Kap
Kap	16483	Q3UQF0	Kap
Kap	16483	A0A0N4SWB4	Kap
Lrrc51	69358	G5E8I1	Lrrc51
Lrrc51	69358	D3YVA6	Lrrc51
Lrrc51	69358	D3YVB2	Lrrc51
Gm29033			
Gm6974			
1700001G17Rik			
Gm12816			
Gm12818			
Zfp300	245368	A2AE21	Zfp300
4933406G16Rik			
Skint6	230622	A7XUZ6	Skint6
Agr3	403205	Q8R3W7	Agr3
Agr3	403205	A7NSI2	Agr3
Gm37439			
Tpbpb	116913	Q9CQC0	Tpbpb
Tpbpb	116913	A0A286YD45	Tpbpb
Gm12566			
Xbp1	22433	O35426	Xbp1
Xbp1	22433	H3BLF6	Xbp1
Psap	19156	Q61207	Psap
Psap	19156	Q8BFQ1	Psap
Psap	19156	Q3UFE8	Psap
Psap	19156	E9PZ00	Psap
Psap	19156	K3W4L3	Psap
Psap	19156	J3QPG5	Psap
Gm10670	100042971	K7N6B7	Gm10665
Gm29436			
Obox4-ps26			
Gm38173			
Mrpl21	353242	Q9D1N9	Mrpl21
Mrpl21	353242	D6RJ32	Mrpl21
AC183097.1			
Gm29034			
Slc9b2	97086	Q5BKR2	Slc9b2
Slc9b2	97086	A0A0G2JEX4	Slc9b2
Slc9b2	97086	D6RDC5	Slc9b2
Mrtfa	223701	Q8K4J6	Mrtfa
Mrtfa	223701	D3YUG5	Mrtfa
Olfr1323	258385	Q8VF35	Olfr1323
Gm21823			
Krt34	16672	Q9D646	Krt34
Gm13690			
Gm12823			
Gm21242			
Gm50271			
Dusp19	68082	Q99N12	Dusp19
Gm5315			
Gm47127			
Olfr855	258517	Q7TRF8	Olfr855
Ssxa1			
Gm7665			
Gm3778			
Vmn1r41	113857	A0A0N4SVQ3	Vmn1r41
Vmn1r41	113857	A0A2I3BPT8	Vmn1r41
Vmn1r41	113857	A0A2I3BQ84	Vmn1r41
Gm45456			
Gm35584			
Gm3287			
Tdp1	104884	B8JJC1	Tdp1
Tdp1	104884	D3Z075	Tdp1
Rxylt1	216395	Q8VDX6	Rxylt1
Rxylt1	216395	Q5XK09	Rxylt1
Parn	74108	A0A0R4J0P6	Parn
Parn	74108	A0A2R8VHG7	Parn
Parn	74108	A0A2R8VKA3	Parn
Tspyl4	72480	Q8VD63	Tspyl4
Vmn1r-ps113			
4930521E06Rik			
Gm16102			
Gm38110			
4930473H19Rik			
Gm37626			
Zfp518b	100515	J3QPN0	Zfp518b
Zfp518b	100515	J3QNT5	Zfp518b
Gulp1	70676	Q8K2A1	Gulp1
Gulp1	70676	E0CXC5	Gulp1
Gulp1	70676	E0CX89	Gulp1
Rbms1	56878	Q91W59	Rbms1
Rbms1	56878	Q3TTX8	Rbms1
Rbms1	56878	E9PZ21	Rbms1
Adck1	72113	Q9D0L4	Adck1
Gm49442			
Bclaf1	72567	Q8K019	Bclaf1
